"No.","Time","Source","Destination","Protocol","Length","Info"
"1009","45.520223","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=771 Ack=9962 Win=250 Len=0"
"1010","45.568594","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1011","45.568594","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1012","45.568594","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  51815 [PSH, ACK] Seq=10260 Ack=771 Win=1506 Len=717"
"1013","45.569828","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1008#1] 51815  >  8009 [ACK] Seq=771 Ack=9962 Win=250 Len=0 SLE=10260 SRE=10977"
"1014","45.680272","192.168.29.240","192.168.29.21","TCP","1069","[TCP Previous segment not captured] 8009  >  52208 [PSH, ACK] Seq=11845 Ack=3347 Win=2875 Len=1015"
"1015","45.680272","192.168.29.240","192.168.29.21","TCP","352","8009  >  52208 [PSH, ACK] Seq=12860 Ack=3347 Win=2875 Len=298"
"1016","45.680272","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1017","45.680272","192.168.29.240","192.168.29.21","TCP","352","8009  >  51815 [PSH, ACK] Seq=10977 Ack=771 Win=1506 Len=298"
"1018","45.680272","192.168.29.240","192.168.29.21","TCP","1069","[TCP Previous segment not captured] 8009  >  50730 [PSH, ACK] Seq=10260 Ack=771 Win=1552 Len=1015"
"1019","45.680272","192.168.29.240","192.168.29.21","TCP","352","[TCP Retransmission] 8009  >  52208 [PSH, ACK] Seq=12860 Ack=3347 Win=2875 Len=298"
"1020","45.680379","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1007#1] 52208  >  8009 [ACK] Seq=3347 Ack=11689 Win=252 Len=0 SLE=11845 SRE=12860"
"1021","45.681126","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1007#2] 52208  >  8009 [ACK] Seq=3347 Ack=11689 Win=252 Len=0 SLE=11845 SRE=13158"
"1022","45.681199","192.168.29.21","192.168.29.240","TCP","74","[TCP Dup ACK 1007#3] 52208  >  8009 [ACK] Seq=3347 Ack=11689 Win=252 Len=0 SLE=12860 SRE=13158 SLE=11845 SRE=13158"
"1023","45.681235","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1008#2] 51815  >  8009 [ACK] Seq=771 Ack=9962 Win=250 Len=0 SLE=10260 SRE=11275"
"1024","45.681275","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1009#1] 50730  >  8009 [ACK] Seq=771 Ack=9962 Win=250 Len=0 SLE=10260 SRE=11275"
"1025","45.692331","192.168.29.240","192.168.29.21","TCP","352","[TCP Retransmission] 8009  >  50730 [PSH, ACK] Seq=9962 Ack=771 Win=1552 Len=298"
"1026","45.692437","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=771 Ack=11275 Win=255 Len=0"
"1027","45.707917","192.168.29.240","192.168.29.21","TCP","352","[TCP Retransmission] 8009  >  51815 [PSH, ACK] Seq=9962 Ack=771 Win=1506 Len=298"
"1028","45.708039","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=771 Ack=11275 Win=255 Len=0"
"1029","45.975972","192.168.29.240","192.168.29.21","TCP","210","[TCP Retransmission] 8009  >  52208 [PSH, ACK] Seq=11689 Ack=3347 Win=2875 Len=156"
"1030","45.976093","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3347 Ack=13158 Win=255 Len=0"
"1031","46.078058","13.107.42.14","192.168.29.21","TLSv1.2","100","Application Data"
"1032","46.095280","192.168.29.21","13.107.42.14","TLSv1.2","96","Application Data"
"1033","46.095404","192.168.29.21","13.107.42.14","TLSv1.2","96","Application Data"
"1034","46.181125","13.107.42.14","192.168.29.21","TCP","54","443  >  50891 [ACK] Seq=366 Ack=7787 Win=16382 Len=0"
"1035","46.181125","13.107.42.14","192.168.29.21","TCP","54","443  >  50891 [ACK] Seq=366 Ack=7829 Win=16382 Len=0"
"1036","46.487581","192.168.29.240","224.0.0.251","MDNS","403","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 ba82042d-bc26-7716-650d-b2f7a0b9226a.local A, cache flush 192.168.29.240"
"1037","46.487581","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1038","47.303693","192.168.29.21","162.247.243.20","TLSv1.3","1487","Application Data"
"1039","47.399364","192.168.29.21","208.115.231.58","TCP","55","[TCP Keep-Alive] 50636  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1040","47.409557","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4873 Ack=24748 Win=198656 Len=0"
"1041","47.511693","192.168.29.240","224.0.0.251","MDNS","403","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 ba82042d-bc26-7716-650d-b2f7a0b9226a.local A, cache flush 192.168.29.240"
"1042","47.511693","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1043","47.511693","208.115.231.58","192.168.29.21","TCP","54","[TCP Keep-Alive] 443  >  50636 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"1044","47.512802","192.168.29.21","208.115.231.58","TCP","54","[TCP Keep-Alive ACK] 50636  >  443 [ACK] Seq=2 Ack=1 Win=255 Len=0"
"1045","47.528150","162.247.243.20","192.168.29.21","TLSv1.3","276","Application Data, Application Data"
"1046","47.572173","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=24748 Ack=5095 Win=64256 Len=0"
"1047","47.582139","208.115.231.58","192.168.29.21","TCP","66","[TCP Dup ACK 71#3] 443  >  50636 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1048","48.093835","192.168.29.21","162.247.243.20","TLSv1.3","719","Application Data"
"1049","48.228516","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=5095 Ack=25413 Win=201216 Len=0"
"1050","49.253146","162.247.243.20","192.168.29.21","TLSv1.3","428","Application Data, Application Data"
"1051","49.293777","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=25413 Ack=5469 Win=65280 Len=0"
"1052","50.707264","192.168.29.21","192.168.29.240","AJP13","164","AJP13 Error?"
"1053","50.717964","192.168.29.240","192.168.29.21","TCP","164","8009  >  50730 [PSH, ACK] Seq=11275 Ack=881 Win=1552 Len=110"
"1054","50.723364","192.168.29.21","192.168.29.240","AJP13","164","AJP13 Error?"
"1055","50.727444","192.168.29.240","192.168.29.21","TCP","164","8009  >  51815 [PSH, ACK] Seq=11275 Ack=881 Win=1506 Len=110"
"1056","50.771385","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=881 Ack=11385 Win=255 Len=0"
"1057","50.771440","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=881 Ack=11385 Win=255 Len=0"
"1058","50.979506","192.168.29.21","192.168.29.240","TCP","164","52208  >  8009 [PSH, ACK] Seq=3347 Ack=13158 Win=255 Len=110"
"1059","50.991830","192.168.29.240","192.168.29.21","TCP","164","8009  >  52208 [PSH, ACK] Seq=13158 Ack=3457 Win=2875 Len=110"
"1060","51.042522","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3457 Ack=13268 Win=255 Len=0"
"1061","51.486933","192.168.29.21","57.144.123.33","TCP","295","52165  >  80 [PSH, ACK] Seq=1938 Ack=13861 Win=254 Len=241"
"1062","51.509947","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13861 Ack=2179 Win=520 Len=0"
"1063","51.813992","57.144.123.33","192.168.29.21","TCP","128","80  >  52165 [PSH, ACK] Seq=13861 Ack=2179 Win=520 Len=74"
"1064","51.858499","192.168.29.21","57.144.123.33","TCP","54","52165  >  80 [ACK] Seq=2179 Ack=13935 Win=254 Len=0"
"1065","52.222530","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=13935 Ack=2179 Win=520 Len=75"
"1066","52.225180","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2179 Ack=14010 Win=254 Len=71"
"1067","52.232036","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14010 Ack=2250 Win=520 Len=0"
"1068","52.320145","192.168.29.21","162.247.243.20","TLSv1.3","1487","Application Data"
"1069","52.427012","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=5469 Ack=26846 Win=204288 Len=0"
"1070","52.427012","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=14010 Ack=2250 Win=520 Len=75"
"1071","52.429618","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2250 Ack=14085 Win=254 Len=71"
"1072","52.437675","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14085 Ack=2321 Win=520 Len=0"
"1073","52.631903","162.247.243.20","192.168.29.21","TLSv1.3","276","Application Data, Application Data"
"1074","52.631903","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=14085 Ack=2321 Win=520 Len=75"
"1075","52.634525","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2321 Ack=14160 Win=253 Len=71"
"1076","52.643162","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14160 Ack=2392 Win=520 Len=0"
"1077","52.685736","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=26846 Ack=5691 Win=65280 Len=0"
"1078","52.836515","57.144.123.33","192.168.29.21","TCP","130","80  >  52165 [PSH, ACK] Seq=14160 Ack=2392 Win=520 Len=76"
"1079","52.838806","192.168.29.21","57.144.123.33","TCP","126","52165  >  80 [PSH, ACK] Seq=2392 Ack=14236 Win=253 Len=72"
"1080","52.845213","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14236 Ack=2464 Win=520 Len=0"
"1081","53.278430","192.168.29.21","192.168.29.255","UDP","86","57621  >  57621 Len=44"
"1082","54.602286","192.168.29.21","140.82.112.21","TCP","55","[TCP Keep-Alive] 53718  >  443 [ACK] Seq=3991 Ack=4791 Win=64768 Len=1"
"1083","54.884520","192.168.29.1","224.0.0.1","IGMPv3","50","Membership Query, general"
"1084","54.987344","140.82.112.21","192.168.29.21","TCP","66","[TCP Keep-Alive ACK] 443  >  53718 [ACK] Seq=4791 Ack=3992 Win=75776 Len=0 SLE=3991 SRE=3992"
"1085","55.075976","192.168.29.21","57.144.123.33","TCP","263","52165  >  80 [PSH, ACK] Seq=2464 Ack=14236 Win=253 Len=209"
"1086","55.093696","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14236 Ack=2673 Win=531 Len=0"
"1087","55.176769","192.168.29.21","104.18.32.47","TCP","55","[TCP Keep-Alive] 53720  >  443 [ACK] Seq=8343 Ack=5030 Win=64256 Len=1"
"1088","55.294127","104.18.32.47","192.168.29.21","TCP","66","[TCP Keep-Alive ACK] 443  >  53720 [ACK] Seq=5030 Ack=8344 Win=90112 Len=0 SLE=8343 SRE=8344"
"1089","55.396787","57.144.123.33","192.168.29.21","TCP","128","80  >  52165 [PSH, ACK] Seq=14236 Ack=2673 Win=531 Len=74"
"1090","55.447197","192.168.29.21","57.144.123.33","TCP","54","52165  >  80 [ACK] Seq=2673 Ack=14310 Win=253 Len=0"
"1091","55.655904","192.168.29.21","104.18.32.47","TCP","55","[TCP Keep-Alive] 53721  >  443 [ACK] Seq=2619 Ack=5494 Win=65280 Len=1"
"1092","55.704117","104.18.32.47","192.168.29.21","TCP","66","[TCP Keep-Alive ACK] 443  >  53721 [ACK] Seq=5494 Ack=2620 Win=73728 Len=0 SLE=2619 SRE=2620"
"1093","55.719973","192.168.29.21","192.168.29.240","TCP","164","50730  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1094","55.736235","192.168.29.21","192.168.29.240","TCP","164","51815  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1095","55.807138","57.144.123.33","192.168.29.21","TCP","130","80  >  52165 [PSH, ACK] Seq=14310 Ack=2673 Win=531 Len=76"
"1096","55.807138","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=14386 Ack=2673 Win=531 Len=75"
"1097","55.807243","192.168.29.21","57.144.123.33","TCP","54","52165  >  80 [ACK] Seq=2673 Ack=14461 Win=252 Len=0"
"1098","55.808604","192.168.29.21","57.144.123.33","TCP","126","52165  >  80 [PSH, ACK] Seq=2673 Ack=14461 Win=252 Len=72"
"1099","55.809103","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2745 Ack=14461 Win=252 Len=71"
"1100","55.816148","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14461 Ack=2745 Win=531 Len=0"
"1101","55.816148","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14461 Ack=2816 Win=531 Len=0"
"1102","55.843583","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=14461 Ack=2816 Win=531 Len=75"
"1103","55.844832","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2816 Ack=14536 Win=252 Len=71"
"1104","55.861653","57.144.123.33","192.168.29.21","TCP","129","80  >  52165 [PSH, ACK] Seq=14536 Ack=2887 Win=531 Len=75"
"1105","55.863294","192.168.29.21","57.144.123.33","TCP","125","52165  >  80 [PSH, ACK] Seq=2887 Ack=14611 Win=251 Len=71"
"1106","55.958642","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 50730  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1107","55.966740","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=14611 Ack=2958 Win=531 Len=0"
"1108","55.974738","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 51815  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1109","56.006648","192.168.29.21","192.168.29.240","TCP","164","52208  >  8009 [PSH, ACK] Seq=3457 Ack=13268 Win=255 Len=110"
"1110","56.226846","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 52208  >  8009 [PSH, ACK] Seq=3457 Ack=13268 Win=255 Len=110"
"1111","56.258646","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 50730  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1112","56.290461","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 51815  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1113","56.530070","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 52208  >  8009 [PSH, ACK] Seq=3457 Ack=13268 Win=255 Len=110"
"1114","56.864753","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 50730  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1115","56.895294","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 51815  >  8009 [PSH, ACK] Seq=881 Ack=11385 Win=255 Len=110"
"1116","57.035568","192.168.29.240","192.168.29.21","TCP","60","8009  >  51815 [ACK] Seq=11385 Ack=991 Win=1506 Len=0"
"1117","57.035568","192.168.29.240","192.168.29.21","TCP","60","8009  >  50730 [ACK] Seq=11385 Ack=991 Win=1552 Len=0"
"1118","57.132749","192.168.29.21","192.168.29.240","TCP","164","[TCP Retransmission] 52208  >  8009 [PSH, ACK] Seq=3457 Ack=13268 Win=255 Len=110"
"1119","57.239788","192.168.29.240","192.168.29.21","TCP","60","8009  >  52208 [ACK] Seq=13268 Ack=3567 Win=2875 Len=0"
"1120","57.347788","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=26846 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1122]"
"1121","57.347788","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=28306 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1122]"
"1122","57.347788","192.168.29.21","162.247.243.20","TLSv1.3","1252","Application Data"
"1123","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=30964 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1124","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=32424 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1125","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=33884 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1126","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=35344 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1127","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=36804 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1128","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=38264 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1129","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=39724 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1130","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=41184 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1131","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=42644 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1132","57.348019","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=44104 Ack=5691 Win=65280 Len=1460 [TCP PDU reassembled in 1133]"
"1133","57.348019","192.168.29.21","162.247.243.20","TLSv1.3","385","Application Data"
"1134","57.444957","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=5691 Ack=30964 Win=212480 Len=0"
"1135","57.444957","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=5691 Ack=42644 Win=201216 Len=0"
"1136","57.444957","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=5691 Ack=45895 Win=212992 Len=0"
"1137","57.477307","192.168.29.240","192.168.29.21","TCP","164","8009  >  50730 [PSH, ACK] Seq=11385 Ack=991 Win=1552 Len=110"
"1138","57.478029","192.168.29.240","192.168.29.21","TCP","164","8009  >  51815 [PSH, ACK] Seq=11385 Ack=991 Win=1506 Len=110"
"1139","57.478029","192.168.29.240","192.168.29.21","TCP","164","8009  >  52208 [PSH, ACK] Seq=13268 Ack=3567 Win=2875 Len=110"
"1140","57.531169","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0"
"1141","57.531333","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0"
"1142","57.531353","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3567 Ack=13378 Win=255 Len=0"
"1143","57.593966","192.168.29.21","208.115.231.58","TCP","55","[TCP Keep-Alive] 50636  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1144","57.854194","208.115.231.58","192.168.29.21","TCP","54","[TCP Keep-Alive] 443  >  50636 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"1145","57.854194","208.115.231.58","192.168.29.21","TCP","66","[TCP Keep-Alive ACK] 443  >  50636 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1146","57.854250","192.168.29.21","208.115.231.58","TCP","54","[TCP Dup ACK 62#2] 50636  >  443 [ACK] Seq=2 Ack=1 Win=255 Len=0"
"1147","57.956481","162.247.243.20","192.168.29.21","TLSv1.3","276","Application Data, Application Data"
"1148","58.007743","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=45895 Ack=5913 Win=65024 Len=0"
"1149","58.262347","192.168.29.21","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"1150","58.404297","192.168.29.21","142.250.196.163","QUIC","1292","Initial, DCID=97af6d8d007f2fdb, PKN: 1, CRYPTO"
"1151","58.404452","192.168.29.21","142.250.196.163","QUIC","1292","Initial, DCID=97af6d8d007f2fdb, PKN: 2, CRYPTO"
"1152","58.404511","192.168.29.21","142.250.196.163","QUIC","1292","Initial, DCID=97af6d8d007f2fdb, PKN: 3, PING, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PING, PING, CRYPTO, PING"
"1153","58.407615","192.168.29.21","142.250.196.163","QUIC","124","0-RTT, DCID=97af6d8d007f2fdb"
"1154","58.468799","142.250.196.163","192.168.29.21","QUIC","82","Initial, SCID=f7af6d8d007f2fdb, PKN: 1, ACK"
"1155","58.468799","142.250.196.163","192.168.29.21","QUIC","82","Initial, SCID=f7af6d8d007f2fdb, PKN: 2, ACK"
"1156","58.469205","142.250.196.163","192.168.29.21","QUIC","1292","Initial, SCID=f7af6d8d007f2fdb, PKN: 3, ACK, PADDING"
"1157","58.469205","142.250.196.163","192.168.29.21","QUIC","1292","Initial, SCID=f7af6d8d007f2fdb, PKN: 4, ACK, PADDING"
"1158","58.483001","142.250.196.163","192.168.29.21","QUIC","1292","Initial, SCID=f7af6d8d007f2fdb, PKN: 5, CRYPTO, PADDING"
"1159","58.483001","142.250.196.163","192.168.29.21","QUIC","350","Protected Payload (KP0)"
"1160","58.483001","142.250.196.163","192.168.29.21","QUIC","984","Protected Payload (KP0)"
"1161","58.483001","142.250.196.163","192.168.29.21","QUIC","95","Protected Payload (KP0)"
"1162","58.483001","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1163","58.484308","192.168.29.21","142.250.196.163","QUIC","120","Handshake, DCID=f7af6d8d007f2fdb"
"1164","58.484501","192.168.29.21","142.250.196.163","QUIC","73","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1165","58.486425","192.168.29.21","142.250.196.163","QUIC","1288","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1166","58.486638","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1167","58.486729","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1168","58.486782","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1169","58.486888","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1170","58.486958","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1171","58.487021","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1172","58.502506","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1173","58.502634","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1174","58.502680","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1175","58.502728","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1176","58.502768","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1177","58.502822","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1178","58.502863","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1179","58.502976","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1180","58.503105","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1181","58.503143","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1182","58.503176","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1183","58.503213","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1184","58.503259","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1185","58.503286","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1186","58.503317","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1187","58.503358","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1188","58.503400","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1189","58.503466","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1190","58.517944","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1191","58.518058","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1192","58.518100","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1193","58.518135","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1194","58.518229","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1195","58.518267","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1196","58.518414","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1197","58.518725","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1198","58.518752","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1199","58.518768","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1200","58.518793","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
